-10.0727,8.1759,7.2739,9.8681,10.7748,-4.1986,16.2634,6.7254,-11.7267,-9.8607,-9.0784,-15.6902,-10.3506,9.8493,11.2053,2.6885,20.3375,-0.4701,3.2008,8.9646,11.6071,-0.4555,7.2909,2.7186,-6.3242,16.7409,0.4766,8.4070,7.6802,32.9061,-5.8774,-14.1652,-11.8167,-13.5235,1.5445,-16.4074,4.7032,-1.8054,-7.2665,-1.3694,6.6628,6.9694,-22.1217,-6.3734,-2.7620,12.2060,17.0648,-10.9156,9.4018,28.7699,-0.8497,-15.7198,7.2598,27.0237,-1.4984,-16.3878,6.2936,0.8703,18.2265,-3.5467,-13.4539,10.3895,-11.0860,3.0699,-4.3086,-8.7833,7.3333,0.8551,1.4350,22.5802,-2.4033,-0.6462,4.4945,-8.8017,8.4917,-1.2157,-18.1471,-9.6249,-10.2026,0.0399,11.8807,3.7162,1.7033,-8.9986,-5.6533,-13.5312,10.1048,-4.0232,-5.2977,-13.7142,-0.4355,-2.5559,-11.5177,-1.1735,4.0793,-19.3625,-2.2401,-3.1992,-7.6823,-3.5609
8.8351,2.5723,-2.0426,1.9060,17.9651,-1.4481,7.4750,-5.6034,-9.1863,-17.1857,11.8211,13.9188,1.3894,-13.1866,0.2171,6.0758,0.6711,-13.4648,-2.8612,6.6281,13.6893,-5.0387,-4.6797,-7.1643,-5.9162,-2.0239,-18.4139,6.3380,-5.8843,-6.2627,-16.3658,10.5774,5.9734,5.7777,-6.7046,-11.9091,-3.9304,-10.9683,12.3032,-1.4113,15.8984,-13.4036,3.8313,-4.7852,15.5432,4.7958,2.5893,-8.3883,0.2788,12.6820,3.9454,-2.0135,-7.7417,9.5473,2.1828,0.0009,-5.9668,-2.1215,-0.9261,1.9805,-1.4983,-0.9264,-12.4139,-11.0550,-2.0494,-9.9466,-1.8845,12.7434,-8.5913,-12.2476,18.4254,0.6104,-4.4233,-10.2830,-1.9637,8.0877,-3.9886,-2.4969,-3.1973,10.6217,-2.2348,2.8521,-3.4755,7.1696,7.3562,-2.4621,-4.4871,12.9642,-12.3598,8.1593,-0.3924,6.0265,-0.2685,8.0804,3.9621,-10.7034,-3.4681,15.6836,10.4476,-2.1459
-27.5508,1.6112,-4.8108,-3.4603,-3.5223,-9.9121,5.4209,1.7868,-15.7003,5.1881,6.3345,10.9607,-6.0128,-1.0543,10.5201,4.4562,-4.5048,7.5281,13.2033,-17.4993,21.0798,1.9891,-1.8184,6.6619,3.2356,-3.6639,2.4474,22.0382,5.4594,7.2064,11.6627,-11.1622,10.8955,-13.3717,3.5329,0.5767,-10.6901,-14.0450,-6.8227,6.6804,9.6711,-12.1209,3.9250,18.2452,11.6215,-11.2932,0.4807,8.8324,7.8513,-1.0056,-5.2708,6.1896,12.5731,0.7720,-15.2057,-17.4946,3.1013,-3.1718,-9.2016,-10.6966,-2.5677,-8.6313,5.6027,-6.3232,-24.1134,2.7312,7.8990,11.0064,5.7617,-9.1617,-6.0224,-4.5238,-4.0392,-0.7452,14.4453,-5.0311,-7.8875,-16.3135,-4.2437,-0.4114,-1.9782,0.8784,-10.7157,-1.5208,-10.1549,-2.9277,20.5399,8.1630,-2.3795,10.4697,6.3654,-10.9947,1.9816,13.3486,-9.6446,8.5240,4.5412,-2.5160,-5.0352,-18.6376
-8.0474,-19.0569,-0.4641,-4.0599,1.8106,-12.5435,5.2384,0.7225,-15.9074,0.6333,-5.4220,-5.8514,-10.3343,5.8581,7.7378,2.8330,-13.7532,-0.4217,8.3357,12.3657,2.7536,11.2176,-3.8113,-7.7995,5.2276,6.0641,-0.7782,8.1648,10.5715,-8.9669,-6.7600,-8.6773,-3.9488,9.3068,0.3974,-1.9904,8.3095,-8.8367,-3.1789,1.5866,2.5686,-7.6224,-18.9131,-3.1393,-15.1950,-5.9422,-6.0619,-9.1530,2.6737,10.1042,-3.6943,7.5399,-3.0430,-3.5660,-7.3254,-4.5103,11.6582,2.7793,11.8937,-2.1257,2.8386,1.3984,-16.8671,4.2849,-3.3478,-0.2504,13.0176,12.1880,2.4391,0.5826,-6.0000,16.6484,-16.9746,0.3554,7.2070,-12.6253,2.2679,-9.9962,-9.5313,-4.7768,-14.6325,11.3068,8.0924,-3.9592,16.2963,-1.9565,-13.5117,-16.8367,4.3403,5.3454,-12.2849,8.6772,-11.7574,1.8423,9.8706,-2.9536,-4.7316,-2.3298,2.9650,7.2882
7.0414,-5.1591,-11.4518,6.9832,5.0582,9.6953,-7.4395,2.6479,7.2885,-5.4764,-4.5996,-7.9303,13.6258,-10.9412,1.7075,2.6849,0.1505,-9.2323,8.5096,6.1592,2.0465,8.6512,7.4417,-7.6411,0.3359,-2.4030,-19.8220,-15.9062,4.6058,-0.6363,-1.3575,7.3925,2.3541,13.1422,-8.0894,-13.8001,-0.7942,-5.2664,-16.6383,13.6514,4.7259,0.0056,-19.3233,-1.4539,1.5068,-0.2782,-0.8756,-15.7600,4.8642,13.7168,-1.3516,6.5948,13.0674,4.5658,3.0730,-0.2220,-21.2742,-5.2238,-0.8935,1.5069,-1.1292,5.8804,13.6261,5.9011,-6.1903,-8.7817,10.0331,-4.7823,-2.0147,-14.3769,1.7225,-0.3243,-18.0209,-3.2702,-7.1609,-9.5647,-7.6014,9.0926,-14.2750,2.6231,2.1424,4.5328,8.5196,-12.1212,11.9502,1.3124,-7.2045,0.9975,-11.4628,4.6234,11.4934,10.4549,11.7597,1.9438,5.6035,7.9383,12.4272,-8.8274,-11.3781,3.5252
11.8862,6.2700,-4.5211,-2.9271,-5.3220,1.0185,8.1557,0.0046,4.9646,-2.9665,1.3715,1.9629,-14.3518,-9.6267,-13.3823,16.2081,12.7444,5.2412,11.1675,-3.4435,1.9834,18.2197,13.1059,-11.9774,-1.3183,-3.0487,2.5256,16.2613,-4.0287,-8.6904,-3.3796,-9.6139,-6.1776,6.0332,-2.9662,25.9253,18.9619,-6.1165,-10.7392,-8.2521,-18.4261,-8.6935,-5.3829,12.5300,-11.0706,1.1870,15.3737,-13.9867,-7.9550,0.3761,4.8431,8.5969,-21.7256,15.6672,-1.1507,21.1355,-17.4656,-13.6628,5.2293,-1.6253,-12.9638,9.0048,-12.3152,6.4497,19.8850,-2.4790,-5.3659,15.7057,7.9815,1.1085,18.8385,1.7202,-3.9679,8.4223,-3.1308,10.7616,3.2538,-6.2215,-11.4996,7.6032,9.2152,6.3302,-3.6004,3.2039,-1.8482,-6.4697,-5.7822,-11.5794,-4.2016,0.6935,21.8624,-17.6449,-4.8065,0.2339,0.4736,3.0772,-13.0595,-23.3628,-13.7106,4.4600
22.8965,2.5309,6.5602,-21.4970,4.8964,4.8794,-19.0577,3.6648,8.4724,19.3969,-9.9880,0.8060,-5.8065,32.2393,-3.7674,4.5573,12.8045,14.3061,-4.8385,15.6871,-4.5595,12.7275,9.5029,-7.8207,-27.5807,-3.5964,-11.6048,-12.6439,-7.5302,9.9633,-2.9424,-9.3939,-10.3006,12.6621,13.9301,-17.0327,-7.1922,-10.0667,5.0751,-3.9806,3.3666,-26.5911,-8.0945,13.6299,-4.8318,-11.8050,5.5637,0.9533,3.5918,-2.7761,-9.8210,-1.6081,-8.5835,-10.9203,6.3915,9.6476,-1.8313,15.0211,-2.0109,-4.8949,-6.1854,1.7557,-15.1876,6.2448,-0.7364,10.9844,-9.8969,-0.4536,-14.0041,16.7104,2.1918,2.3307,0.9560,-8.2506,-10.2393,-4.3665,4.3388,11.4102,-8.8361,-7.2392,5.6501,23.0367,3.7038,12.3468,-5.2315,1.7490,30.7930,-13.4617,-4.8364,-0.7472,0.9808,11.2513,4.6691,10.0201,7.8311,1.7951,5.7692,-2.5939,-9.2869,-8.7547
-10.2531,4.3018,0.8668,21.1176,10.6579,23.7107,-1.3812,-7.5228,-2.1493,9.1259,0.3001,0.3891,-5.4658,-4.8972,-5.7122,-9.2502,-10.6589,1.9204,-12.0531,7.0875,-13.1508,-6.3637,3.1212,5.1531,-2.8873,-0.3734,-13.0736,-11.0748,-23.1972,5.3887,-5.8736,-15.1959,5.7545,10.6615,-0.3036,-9.7010,6.9111,-1.2420,2.5563,0.7319,-1.1945,-4.1513,-6.8136,22.1636,2.1422,14.0902,8.1406,-11.1254,-9.3999,-2.1755,5.4676,0.0126,-2.6111,18.1270,-17.6200,4.7820,-6.3374,11.4369,-6.3982,-14.2478,-12.8536,5.2286,-0.3706,0.2909,-1.0859,-6.2962,-4.2689,0.4398,13.8666,3.3581,-7.1863,8.3471,-3.4942,3.9586,4.2373,5.8556,-14.4910,13.8587,6.7128,3.2890,7.7752,1.6501,8.9056,19.6962,11.6247,3.7426,-8.0907,3.8825,-12.7387,0.9180,-1.6294,-1.5341,17.6645,-3.0671,-12.8052,8.9256,12.6764,1.9755,-4.8984,-6.2354
3.0539,0.2369,0.6094,-13.7708,17.5771,7.7441,11.0532,-4.0561,-10.4593,-6.0773,-1.4785,4.4606,-12.9046,0.7163,1.0698,1.7258,1.7777,19.6989,8.9943,15.0036,7.6608,13.6219,5.5659,-8.6133,10.3121,2.4412,14.9809,-9.0985,-7.8056,11.9358,-3.5567,-18.3452,16.0380,-11.4263,5.7562,1.4722,-5.6139,-1.3032,-0.7690,-7.3476,-18.3445,5.3726,-0.9211,-4.1921,-10.4477,3.7677,4.1967,1.9285,-4.4139,5.7317,11.4779,18.0081,-12.6496,-19.5488,-4.3595,9.8593,-14.0885,3.8000,3.4745,5.1305,-1.3841,-4.0444,-15.7871,5.7031,-14.6024,-4.2162,21.3282,-1.3041,-6.6445,15.1259,16.2269,-5.3312,-13.3269,-1.2984,17.2049,-9.4687,-2.1282,-14.4491,-1.5692,0.6546,-2.3756,-1.4217,-19.0107,-1.5616,9.3671,-0.6314,-9.0236,-2.6253,-2.4578,-3.2492,-7.8425,2.4843,-8.4651,2.9102,16.2457,14.2407,-6.4907,-8.6144,-11.4410,-7.6346
-2.7332,-17.3672,0.8093,-0.2137,-13.8030,-10.5792,-2.7628,2.4486,1.5917,-0.7764,5.2686,11.9931,5.9167,12.6294,-0.2707,-5.4039,-3.6403,-11.0037,13.6967,-9.6678,19.0885,-31.0988,-5.8917,-10.4938,1.9324,-11.5417,-2.3532,2.0055,1.4381,-6.0583,0.4916,-13.7664,-6.1698,13.0174,-10.0478,3.1829,-9.5729,8.2997,1.9818,20.1469,-6.4370,15.8545,5.6976,2.2678,-20.4582,-0.7075,-4.7063,6.6733,-6.2405,-12.9542,3.9379,12.1642,1.0503,-1.5024,-2.6312,1.9762,15.4879,-12.3133,8.3376,-11.5827,-4.4881,-3.2125,9.0544,4.0737,-2.6537,5.8679,5.2388,-5.4515,13.9039,-10.7451,13.2992,8.7311,2.6704,-1.7422,1.2027,-12.1854,-1.3413,7.4014,1.4429,-2.3143,-10.0511,-9.4261,-11.0122,-0.1776,-2.6200,-3.5097,3.4063,-12.0794,0.2496,-6.5908,3.9539,0.0922,2.2339,15.8959,6.3560,21.0720,-5.3668,1.0272,10.3749,4.2823
-6.5694,5.9353,15.2739,0.7443,9.2807,10.5404,-8.2464,1.3948,-5.2419,-0.1618,17.9429,-2.8181,-20.8486,-16.8876,-2.8472,27.2842,11.4333,-6.7910,-7.7046,-5.4827,13.6933,1.6595,12.4302,7.7064,-6.4452,24.4332,5.0737,12.5797,-21.3363,-2.5029,3.0350,-12.0558,15.4477,-15.7099,0.3251,6.1472,-4.1989,-11.3735,7.3108,-1.0323,-4.7104,3.9627,4.0386,-4.0622,2.1119,5.2290,3.9207,-23.1958,10.1096,10.7996,-1.4282,3.9840,2.9446,-1.7794,16.3253,0.4195,-14.5490,3.3271,1.4821,-8.5292,11.8685,28.5204,3.8882,24.4769,-20.6004,-6.4280,-4.2863,3.1703,-8.9132,-4.3300,4.7938,-0.4723,5.1354,2.0407,4.2478,0.6886,2.6653,2.4963,-18.8298,-1.4729,14.3524,-1.1239,2.5884,9.2277,-1.2583,-17.9468,-3.7543,9.8348,12.8506,8.0049,-13.6319,6.1411,-2.5581,1.8092,12.2974,3.6809,16.4672,28.9449,-9.8069,-9.0673
-1.6617,4.1237,3.3317,4.0152,3.2082,0.0990,13.5756,3.4451,13.7588,2.1705,-2.0284,2.4453,2.7276,2.2150,12.3979,-2.5559,-10.0993,-20.3917,-1.1921,6.6986,9.7734,-14.3530,-13.0719,-16.8597,3.5607,5.7628,3.5831,-19.2993,-0.9883,-8.3631,-10.5805,22.9140,-5.7462,-5.9393,19.4364,11.3396,1.4851,-2.7404,6.1490,10.3412,-0.7298,-8.3853,6.6166,5.3850,5.0758,13.2706,-26.9330,8.3251,4.9503,-10.7040,1.1563,-3.5086,5.6287,2.0256,-4.3543,3.5067,2.0191,14.8275,-3.3033,-7.5598,1.6996,-4.7178,16.3685,-11.9020,3.3466,6.0104,5.6650,-15.8359,-5.3857,14.3336,11.2744,4.0162,-4.5513,-15.5477,-6.8070,-4.9257,-9.8194,8.3535,-23.3953,6.0985,11.9113,6.0252,17.2313,18.5947,-0.7480,9.5993,-1.5027,3.0007,1.0035,5.7795,-9.8414,5.6129,-2.8963,7.1136,-12.6193,-17.5013,5.6394,6.5942,6.0074,12.1498
2.5802,-6.3076,-5.0221,10.7512,-34.4998,3.7721,-6.0202,3.5520,-10.1391,9.1539,-8.6875,4.2124,-9.2202,13.9913,-12.0762,-2.8272,-10.2511,18.8353,1.5620,4.3863,-5.0647,11.6024,-8.4466,-10.2283,19.8879,-7.4999,6.4235,11.5604,-20.0018,-5.6224,23.6714,-0.7530,2.2718,11.3703,-11.4229,-2.7175,12.5533,-1.0271,-11.1798,-15.5179,16.2622,-10.3257,3.8141,11.1001,5.9042,6.8626,2.2382,4.3541,2.7893,4.2135,6.0514,17.8245,-3.3843,18.7265,-3.2609,2.5783,5.1019,-4.1378,0.3012,-1.0649,-4.5573,-7.4349,4.2814,12.4047,-14.7119,-7.1168,-7.4374,3.9177,-11.1558,-14.9641,-13.3804,0.7079,-12.3827,8.6586,3.8902,10.0642,7.7725,-1.2401,3.7306,23.0887,-7.4756,-5.9297,3.2116,19.9498,-19.3868,-6.7838,-0.0708,5.9765,8.0123,5.0789,-2.9782,11.3106,-2.6121,-6.6843,4.6831,19.6871,-1.1046,-0.0161,-7.0059,-6.1380
-12.4321,-15.6049,-10.4892,-14.6765,12.9498,-31.9260,-9.1459,-9.7033,5.8255,8.9417,-11.3607,-14.4708,-7.2773,5.2676,16.5195,-22.6409,-0.1461,10.5674,-0.6568,13.9514,14.5086,1.1972,-4.4208,0.5952,-7.6369,18.8943,3.0862,15.5053,2.6929,8.1266,-8.3153,6.5955,-7.0151,5.0155,-6.3402,9.9233,-11.3555,-25.2597,-14.8970,-13.5022,12.4163,-2.7202,14.9876,-6.3866,8.4482,5.3683,5.3545,-18.4356,3.1373,9.0203,-4.8567,-2.2684,15.2937,7.4688,-6.0872,5.5184,1.8461,15.8277,-9.4446,-12.1291,12.3682,3.4028,-7.9059,-3.7649,13.9112,-26.3575,4.4089,-2.9762,14.7267,-5.7547,16.1072,7.7391,1.0508,11.9037,-14.3607,-10.8505,11.2550,0.7069,-1.8944,0.6039,-16.1221,4.2097,-2.5376,1.5937,10.7965,-5.9494,-18.8672,8.5289,8.9727,-3.0864,2.4499,-2.8359,3.0765,15.9996,-0.9694,5.2367,3.6715,13.6901,-3.1529,-3.2874
-2.9514,-14.4952,-8.8228,0.4864,-5.5652,-12.9795,-7.3533,23.4333,-4.2252,6.3525,-8.8853,17.5252,-25.9197,-14.0676,15.5806,28.0675,-6.7355,-3.3905,-18.8000,5.0365,3.0372,4.8652,19.1132,-7.5846,1.7815,14.4621,2.3971,11.8195,4.9140,-14.1443,16.2649,13.3896,-24.3967,-9.0085,-12.5226,9.9832,16.3116,-0.7459,-14.6113,-6.7609,-5.6793,15.1527,-3.6170,21.2222,-13.3630,-5.7491,-12.7176,-7.1818,8.1170,11.6055,19.9409,-4.5140,8.0360,10.2250,5.1385,0.0216,0.1468,-9.1673,1.4789,-7.9590,-13.4410,-6.6650,6.1065,10.3341,-5.7360,2.1067,1.5489,3.3176,-10.0687,-13.3755,-4.4830,1.2641,-13.1348,11.3778,-17.1097,6.2850,-0.4724,5.0489,2.0762,5.8349,-2.6807,-3.1538,-2.9380,-5.4805,-12.5102,-12.7813,3.8565,-8.3460,-7.8462,-0.5802,-18.4329,20.3790,-6.6041,-5.8446,-3.0721,-10.2366,-9.0160,-9.4412,-5.5439,-6.2604
